% Model:              me_rodliteral_losses.mph
% Version:            COMSOL 5.2.1.262
% Date:               Oct 3 2017, 22:13
% Dimension:          3
% Nodes:              65331
% Expressions:        1
% Description:        Energy (Joules)
% Length unit:        mm
% x             y              z              real(f32energy(bn,es.normE,ang))-enm
2.4000          0.80000        1.0376         18.957
2.4500          0.80000        1.0376         18.953
2.5000          0.80000        1.0376         18.918
2.5500          0.80000        1.0376         18.928
2.6000          0.80000        1.0376         18.980
2.6500          0.80000        1.0376         18.893
2.7000          0.80000        1.0376         18.845
2.7500          0.80000        1.0376         18.796
2.8000          0.80000        1.0376         18.748
2.8500          0.80000        1.0376         18.700
2.9000          0.80000        1.0376         18.669
2.9500          0.80000        1.0376         18.645
3.0000          0.80000        1.0376         18.621
0.0000          0.85000        1.0376         12.430
0.050000        0.85000        1.0376         12.816
0.10000         0.85000        1.0376         13.296
0.15000         0.85000        1.0376         13.752
0.20000         0.85000        1.0376         14.206
0.25000         0.85000        1.0376         14.633
0.30000         0.85000        1.0376         15.052
0.35000         0.85000        1.0376         15.439
0.40000         0.85000        1.0376         15.832
0.45000         0.85000        1.0376         16.178
0.50000         0.85000        1.0376         16.491
0.55000         0.85000        1.0376         16.782
0.60000         0.85000        1.0376         17.002
0.65000         0.85000        1.0376         17.245
0.70000         0.85000        1.0376         17.464
0.75000         0.85000        1.0376         17.667
0.80000         0.85000        1.0376         17.827
0.85000         0.85000        1.0376         18.004
0.90000         0.85000        1.0376         18.135
0.95000         0.85000        1.0376         18.259
1.0000          0.85000        1.0376         18.395
1.0500          0.85000        1.0376         18.532
1.1000          0.85000        1.0376         18.612
1.1500          0.85000        1.0376         18.701
1.2000          0.85000        1.0376         18.788
1.2500          0.85000        1.0376         18.876
1.3000          0.85000        1.0376         18.961
1.3500          0.85000        1.0376         19.006
1.4000          0.85000        1.0376         19.067
1.4500          0.85000        1.0376         19.178
1.5000          0.85000        1.0376         19.225
1.5500          0.85000        1.0376         19.273
1.6000          0.85000        1.0376         19.325
1.6500          0.85000        1.0376         19.369
1.7000          0.85000        1.0376         19.436
1.7500          0.85000        1.0376         19.459
1.8000          0.85000        1.0376         19.493
1.8500          0.85000        1.0376         19.519
1.9000          0.85000        1.0376         19.562
1.9500          0.85000        1.0376         19.524
2.0000          0.85000        1.0376         19.573
2.0500          0.85000        1.0376         19.593
2.1000          0.85000        1.0376         19.607
2.1500          0.85000        1.0376         19.623
2.2000          0.85000        1.0376         19.656
2.2500          0.85000        1.0376         19.654
2.3000          0.85000        1.0376         19.658
2.3500          0.85000        1.0376         19.664
2.4000          0.85000        1.0376         19.636
2.4500          0.85000        1.0376         19.647
2.5000          0.85000        1.0376         19.656
2.5500          0.85000        1.0376         19.639
2.6000          0.85000        1.0376         19.731
2.6500          0.85000        1.0376         19.602
2.7000          0.85000        1.0376         19.607
2.7500          0.85000        1.0376         19.558
2.8000          0.85000        1.0376         19.510
2.8500          0.85000        1.0376         19.462
2.9000          0.85000        1.0376         19.413
2.9500          0.85000        1.0376         19.365
3.0000          0.85000        1.0376         19.328
0.0000          0.90000        1.0376         12.994
0.050000        0.90000        1.0376         13.464
0.10000         0.90000        1.0376         13.938
0.15000         0.90000        1.0376         14.420
0.20000         0.90000        1.0376         14.911
0.25000         0.90000        1.0376         15.428
0.30000         0.90000        1.0376         15.859
0.35000         0.90000        1.0376         16.278
0.40000         0.90000        1.0376         16.675
0.45000         0.90000        1.0376         17.031
0.50000         0.90000        1.0376         17.341
0.55000         0.90000        1.0376         17.622
0.60000         0.90000        1.0376         17.878
0.65000         0.90000        1.0376         18.103
0.70000         0.90000        1.0376         18.306
0.75000         0.90000        1.0376         18.499
0.80000         0.90000        1.0376         18.678
0.85000         0.90000        1.0376         18.822
0.90000         0.90000        1.0376         18.954
0.95000         0.90000        1.0376         19.078
1.0000          0.90000        1.0376         19.196
1.0500          0.90000        1.0376         19.276
1.1000          0.90000        1.0376         19.409
1.1500          0.90000        1.0376         19.508
1.2000          0.90000        1.0376         19.575
1.2500          0.90000        1.0376         19.671
1.3000          0.90000        1.0376         19.760
1.3500          0.90000        1.0376         19.811
1.4000          0.90000        1.0376         19.878
1.4500          0.90000        1.0376         19.931
1.5000          0.90000        1.0376         19.988
1.5500          0.90000        1.0376         20.027
1.6000          0.90000        1.0376         20.094
